Config_Type,Treatment_Index,Row_Spacing,Plant_Spacing,Density,True_Yield,LIE,Cum_LIE,Peak_LIE,HI,Overlap_Ratio,Competition_Factor,Base_Score_No_Competition,Yield_Score,LIE_Trajectory
Virtual_2D_response_surface,,33.23672347099074,16.787677351246238,17.922194346883412,,0.4823957636566332,55.47551282051282,0.6617435897435897,0.182509937335526,0.36466235868440283,0.40974677652513575,18.224698263350337,7.46751136655104,"[0.04948717948717949, 0.10523076923076922, 0.19487179487179487, 0.29817948717948717, 0.3887948717948718, 0.5357692307692308, 0.6306410256410256, 0.554974358974359, 0.6617435897435897, 0.13756410256410256]"
Virtual_2D_response_surface,,45.77213875415201,13.354656570256733,16.35935098128812,,0.424361872909699,48.80161538461539,0.5828974358974359,0.17456487312764796,0.48547063306917193,0.33816589722926327,15.334286036471385,5.185532595893509,"[0.04528205128205128, 0.09148717948717949, 0.17448717948717948, 0.253, 0.3404871794871795, 0.4633333333333333, 0.5656153846153846, 0.48507692307692307, 0.5828974358974359, 0.12743589743589745]"
Virtual_2D_response_surface,,68.86198867632572,6.300876255000772,23.04726996354585,,0.4183243032329988,48.10729487179486,0.5563846153846154,0.1130770944102231,0.741957420058541,0.09686283286236227,9.7916996232691,0.9484517640471705,"[0.0631025641025641, 0.12253846153846154, 0.1884871794871795, 0.26374358974358975, 0.35394871794871796, 0.45156410256410257, 0.5293333333333333, 0.4727179487179487, 0.5563846153846154, 0.17094871794871794]"
Virtual_2D_response_surface,,41.263110466593844,13.58593828686128,17.8380920194046,,0.46064002229654405,52.97360256410256,0.6317179487179487,0.17324987255952715,0.4772674044082222,0.3127829082411429,16.519805807849657,5.167112904158139,"[0.04915384615384615, 0.10138461538461538, 0.19187179487179487, 0.28792307692307695, 0.368, 0.5102051282051282, 0.604948717948718, 0.5254871794871795, 0.6317179487179487, 0.13907692307692307]"
Virtual_2D_response_surface,,45.191292058597284,13.894051411605359,15.926353097603219,,0.42364136008918624,48.71875641025642,0.5876666666666667,0.18235995549719142,0.46635465502106715,0.3627797899182911,15.991830451535167,5.8015128916168575,"[0.04469230769230769, 0.09351282051282052, 0.1708974358974359, 0.25166666666666665, 0.3423076923076923, 0.45256410256410257, 0.5644358974358974, 0.4807435897435897, 0.5876666666666667, 0.12123076923076923]"
Virtual_2D_response_surface,,33.943991421027626,18.044557894559148,16.32641550450763,,0.44868651059085846,51.59894871794872,0.6145128205128205,0.1869895690752602,0.32089216907298634,0.4890859780621143,17.36723733391023,8.49407225769235,"[0.04823076923076923, 0.09646153846153846, 0.18305128205128204, 0.2741282051282051, 0.36535897435897435, 0.500051282051282, 0.601025641025641, 0.5173333333333333, 0.6145128205128205, 0.12058974358974359]"
Virtual_2D_response_surface,,74.90151310459294,6.496339289517,20.551366764851082,,0.3981285395763657,45.78478205128205,0.5485641025641026,0.1252114105563117,0.7346319254937115,0.12731427206707865,10.318998856777789,1.313755827911681,"[0.05523076923076923, 0.10587179487179488, 0.17315384615384616, 0.23387179487179488, 0.3203846153846154, 0.4195897435897436, 0.4928717948717949, 0.4380512820512821, 0.5485641025641026, 0.16246153846153846]"
Virtual_2D_response_surface,,18.70264369965867,28.546991334901193,18.729951659899687,,0.46345072463768117,53.29683333333333,0.6392564102564102,0.16557636156599523,0.2980614482137878,0.46667032613179515,15.884452343380655,7.4128025555104085,"[0.05082051282051282, 0.10648717948717949, 0.19166666666666668, 0.28102564102564104, 0.3883333333333333, 0.5243333333333333, 0.6301794871794871, 0.5133076923076924, 0.6392564102564102, 0.14492307692307693]"
Virtual_2D_response_surface,,43.883465970871455,13.615447191898175,16.736597372114126,,0.427440579710145,49.155666666666676,0.5819230769230769,0.169373580902497,0.47622149312197565,0.336859960290881,14.986208312969119,5.048253537217648,"[0.046871794871794874, 0.09871794871794871, 0.185, 0.2671282051282051, 0.3424102564102564, 0.4814871794871795, 0.5705897435897436, 0.4899230769230769, 0.5819230769230769, 0.12497435897435898]"
Virtual_2D_response_surface,,69.94643058887604,7.901377570411345,18.09387674999974,,0.38747971014492755,44.56016666666667,0.5285384615384615,0.1380630677235152,0.6824351313210947,0.18531425636941093,11.073803954888026,2.052133745080716,"[0.05105128205128205, 0.10182051282051283, 0.16987179487179488, 0.23607692307692307, 0.3141794871794872, 0.41174358974358977, 0.4962820512820513, 0.4358717948717949, 0.5285384615384615, 0.14015384615384616]"
Virtual_2D_response_surface,,35.52495492025065,16.626886689856153,16.92994422590226,,0.46285930880713494,53.22882051282052,0.6417435897435897,0.1886713541926759,0.3702782216501889,0.4249437139364018,18.076956566818918,7.681689060171058,"[0.04838461538461539, 0.09582051282051282, 0.18782051282051282, 0.27792307692307694, 0.36833333333333335, 0.5083846153846154, 0.6133589743589744, 0.5287692307692308, 0.6417435897435897, 0.1255128205128205]"
Virtual_2D_response_surface,,17.77877910392094,30.0,18.74894397331366,,0.4552971014492754,52.35916666666667,0.6201025641025641,0.1594110474501936,0.33012927932124686,0.4295640451265253,15.02393328351467,6.453741554977602,"[0.05361538461538461, 0.10989743589743589, 0.19582051282051283, 0.28274358974358976, 0.3848974358974359, 0.5191794871794871, 0.6247435897435898, 0.5084871794871795, 0.6201025641025641, 0.1431025641025641]"
Virtual_2D_response_surface,,39.85220806400562,13.628291687911046,18.412221493838054,,0.46962251950947603,54.00658974358974,0.6438717948717949,0.1705731824945455,0.4757662848216773,0.30243760569383293,16.58173659883449,5.014940715197303,"[0.050743589743589744, 0.10664102564102564, 0.1982051282051282, 0.29753846153846153, 0.3811794871794872, 0.5142307692307693, 0.6188205128205129, 0.5348205128205128, 0.6438717948717949, 0.13897435897435897]"
Virtual_2D_response_surface,,26.366281931290747,20.996843742862684,18.063299886071576,,0.4948394648829431,56.90653846153846,0.6834358974358974,0.18822774960445854,0.21889771267983713,0.5828696759105272,19.28050141031091,11.238019608420384,"[0.04851282051282051, 0.10097435897435897, 0.19297435897435897, 0.3037179487179487, 0.40712820512820513, 0.5571794871794872, 0.6481538461538462, 0.5638717948717948, 0.6834358974358974, 0.1391025641025641]"
Virtual_2D_response_surface,,34.7219037135022,15.940668927889606,18.06716162074449,,0.48074180602006694,55.2853076923077,0.655025641025641,0.17837951985580613,0.3942893245486362,0.37813381196173773,17.751179954221833,6.7123213429086865,"[0.05153846153846154, 0.10364102564102565, 0.1976923076923077, 0.295, 0.38494871794871793, 0.5299487179487179, 0.6315384615384615, 0.5608461538461539, 0.655025641025641, 0.13341025641025642]"
Virtual_2D_response_surface,,52.51691265563353,11.497207823732253,16.561834146820004,,0.41097302118171686,47.26189743589744,0.561,0.16406303138599856,0.5517419845761317,0.2872287510688114,13.957074292297476,4.008873017551219,"[0.04953846153846154, 0.09384615384615384, 0.17592307692307693, 0.2550769230769231, 0.32453846153846155, 0.44676923076923075, 0.5309487179487179, 0.4763846153846154, 0.561, 0.11948717948717949]"
Virtual_2D_response_surface,,67.13213236128763,7.011832028402879,21.244086153512296,,0.4116889632107024,47.344230769230776,0.5472820512820513,0.12068113144079731,0.7153912445140274,0.12558556800398268,10.284399605564964,1.2915721660448114,"[0.061, 0.11238461538461539, 0.1861025641025641, 0.2509487179487179, 0.3395384615384615, 0.45164102564102565, 0.5236153846153846, 0.47335897435897434, 0.5472820512820513, 0.15717948717948718]"
Virtual_2D_response_surface,,48.67692288700142,10.664045558267894,19.264373585300397,,0.45178127090300996,51.95484615384615,0.6138461538461538,0.1525193709182937,0.5817152687530214,0.2165648260903446,14.263416812774423,3.08895438151259,"[0.0538974358974359, 0.10751282051282052, 0.19838461538461538, 0.2824358974358974, 0.36330769230769233, 0.49405128205128207, 0.586076923076923, 0.5182820512820513, 0.6138461538461538, 0.1432820512820513]"
Virtual_2D_response_surface,,72.97005908883494,8.096747570430898,16.925624528868354,,0.37001259754738014,42.551448717948716,0.5152820512820513,0.14466580543734892,0.6752353874111834,0.2100884052977851,11.080331282354578,2.3278491292810357,"[0.047461538461538465, 0.0937948717948718, 0.16035897435897437, 0.21466666666666667, 0.2904358974358974, 0.39476923076923076, 0.47533333333333333, 0.40694871794871795, 0.5152820512820513, 0.13315384615384615]"
Virtual_2D_response_surface,,49.50564155927757,11.4923985764844,17.576590202345628,,0.4347429208472686,49.99543589743589,0.6012820512820513,0.16604345294113004,0.5519145328020737,0.2659826534699698,14.942546653872924,3.9744582085959386,"[0.04912820512820513, 0.09997435897435897, 0.18553846153846154, 0.26194871794871794, 0.3517948717948718, 0.4637948717948718, 0.5567179487179487, 0.49348717948717946, 0.6012820512820513, 0.13182051282051283]"
Virtual_2D_response_surface,,23.979013040342565,23.82261240775982,17.505693135591198,,0.4880938684503901,56.13079487179486,0.6744615384615384,0.192623951136164,0.12221331232774803,0.7467169025095888,19.461843879513587,14.532487778835584,"[0.05102564102564103, 0.1048974358974359, 0.1926153846153846, 0.2905897435897436, 0.3971025641025641, 0.5452564102564103, 0.6552051282051282, 0.5546153846153846, 0.6744615384615384, 0.13666666666666666]"
Virtual_2D_response_surface,,19.712600309638553,26.78407281659431,18.93997784679444,,0.488931884057971,56.22716666666666,0.6662051282051282,0.1718041538776324,0.26313254629621585,0.5064321712187891,17.38810942938591,8.805898011713808,"[0.05451282051282051, 0.107, 0.20461538461538462, 0.3002051282051282, 0.4125128205128205, 0.5637692307692308, 0.6595384615384615, 0.5532307692307692, 0.6662051282051282, 0.14735897435897435]"
Virtual_2D_response_surface,,33.12283734192919,17.68624368407963,17.07013137748544,,0.47562530657748053,54.69691025641026,0.662974358974359,0.19460806128583816,0.33334761950642317,0.4598646837609567,19.16002739398586,8.811019938386575,"[0.04838461538461539, 0.09782051282051282, 0.18487179487179486, 0.2834358974358974, 0.37735897435897436, 0.5165384615384615, 0.6252564102564102, 0.5408974358974359, 0.662974358974359, 0.13287179487179487]"
